train_loss	train_mrr	valid_loss	valid_mrr
4.785490607416164	0.2044811996421473	4.430904557628017	0.2517706069254106
3.132055338534563	0.463544473856743	3.8234049274075415	0.35839432285678
2.4038681255816527	0.5896176608137135	3.4082376956939697	0.42244476079940796
1.9413152102873534	0.6679531566701565	3.248908358235513	0.45664976873705465
1.6299759471438673	0.7201874496994516	3.1520936719832884	0.48546685711030035
1.4081471448060077	0.7572192866043006	3.1081237331513436	0.4994876923099641
1.2371090486284964	0.7856958577308797	3.093144186081425	0.5125409633882584
1.0994677320538953	0.8086678950702234	3.0571319057095434	0.5221804053552689
0.9869591871231406	0.827335418824599	3.1119616185465167	0.5304469725778026
0.8970321093857622	0.8426666742596547	3.1259932133459274	0.5316015972245124
0.8161700286900753	0.8561417559227686	3.181855978504304	0.5357130198709427
0.7526968915147266	0.8667360563073966	3.1398224907536663	0.5365237257172984
0.6962889435127017	0.876069778614648	3.196942513988864	0.5430769064734059
0.644911779316222	0.8852055677710521	3.2640735180147233	0.5463280360544881
0.6074067371406591	0.8914844551343936	3.242998669224401	0.547703311327965
0.5682338413468508	0.8979586320660412	3.2526602821965374	0.5509869600495985
0.5341306965333346	0.9041873060125213	3.3586647279800905	0.5479144175206462
0.5055372683917566	0.9091715355381176	3.299109912687732	0.5517437842584425
0.48094157766363477	0.9133360422523328	3.441444912264424	0.5537374942533432
0.45698243546086315	0.9176418034280035	3.376923361132222	0.5531692649087598
0.4349222679932912	0.9212437058960259	3.3848727595421577	0.5562935221579767
0.415446977930584	0.9247548232753405	3.4548895512857745	0.5567143405637434
0.3998352284205026	0.9277390459174328	3.4667941293408795	0.5556287592457186
0.3835991260836688	0.930399459944535	3.5936948330171647	0.5551172889048054
0.36837150148173287	0.9332565012590845	3.533014620504072	0.5584582128832417
0.3554802126558133	0.9355072870822814	3.582240258493731	0.558986363872405
0.34476378332525215	0.9376486475463242	3.601853332211894	0.5610732253520719
0.33206036414958023	0.9398604108634607	3.647779349357851	0.5607581763498245
0.3218423305166056	0.9417370887442008	3.708174059467931	0.560169538182597
0.31182708900623035	0.9434916405926426	3.63974844255755	0.5609024167060852
0.3033306172162683	0.9447431276852414	3.7033894984952864	0.5624211007548917
0.2949085522796855	0.9462604769115341	3.6710857268302672	0.5621954808312077
0.2862510401720885	0.9481230657859887	3.6177559206562657	0.5659437871748402
0.2816997966564345	0.9490113963183966	3.731861091429187	0.5631783364280578
0.27368662768569074	0.9502091917245747	3.6684166077644593	0.5651341474825337
0.265752344935078	0.9516072453067289	3.7180271763955393	0.5648064084591404
0.2605928231439999	0.9526720456570886	3.782990386409144	0.5644584961475865
0.25613531925380784	0.9531300136718892	3.6925589115388933	0.5670183291358333
0.2506774695558921	0.95442309193105	3.777930090504308	0.5672671419958915
0.24603241004979368	0.9551781434808585	3.8034453776574906	0.5657579466219871
0.23984733173967074	0.9565636431260703	3.7825722309850875	0.5661060704338935
0.2337204103307795	0.9574146562670418	3.7458232756583922	0.5680886814671178
0.23065353144702522	0.9579750381590489	3.816406273072766	0.5687011268831068
0.22717742555301282	0.9587701783277913	3.7633244837484052	0.5650850717098482
0.22129602585979902	0.9595741721726885	3.8132082877620572	0.5678672271390115
0.21893871640803872	0.9598953524115366	3.7285280304570354	0.5697708206792031
0.21774268913424435	0.9606611344623388	3.932835425100019	0.5673266024358811
0.21281275846882683	0.9613981037166531	3.8492099623526297	0.5701431035995483
0.20957728362949202	0.9620392447965327	3.858905453835764	0.569191635616364
0.20661173119891288	0.9624886356252532	3.875268397792693	0.5685567788539394
0.20232326058702096	0.9631618705319737	3.7721862254604215	0.5701159075383218
0.2000284509618855	0.9636187516777209	3.881313139392484	0.5712363210416609
0.19928123975377288	0.963799926821746	3.7879064160008586	0.5712090548007719
0.1951829422841081	0.9644171244827284	3.9265430050511516	0.5703654394995782
0.19253963212616174	0.9649695895015639	3.905637364233694	0.5713060123305167
0.18950029257234027	0.965592403873607	3.8849649813867386	0.573008612278969
0.18912058605273122	0.9654652840376344	3.7427037685148177	0.5729405706928622
0.1850984216402363	0.9662896919738869	3.933757628163984	0.5699605884090546
0.1828003347031009	0.9665833259871996	3.938693000424293	0.5710185708538178
0.18269434483857128	0.9667981587752728	3.975550897659794	0.5735617030051446
0.17909999399877793	0.9674761392994744	3.876787024159585	0.57171237564856
0.176525274413036	0.9679059495029059	3.9058899802546345	0.5699443605638319
0.1758976870214695	0.9681437248624237	3.873979207008116	0.5723931991284893
0.17501152077866666	0.968271573051616	3.7904592714002057	0.5759841530553756
0.17282997424154087	0.9684421464495597	4.041970506791146	0.5786140099648507
0.17073665772958396	0.9687789002610319	3.8619326545346166	0.574236935184848
0.16882245441000332	0.9692885145350764	3.9007977054965113	0.5739005592561537
0.16625501658052927	0.9696011286874057	3.826116261943694	0.5715260813313146
0.16477388914958946	0.970027951887866	3.9587628995218584	0.5740074332683317
0.1647014292286539	0.9699641397323466	3.847820289673344	0.5742012377708189
0.1630450369758979	0.9702000707887405	4.021801517855737	0.5743327823377424
0.16127208950521782	0.9705188745004949	3.989700355837422	0.5735408384953776
0.15930370019412352	0.970860409670036	3.802943860330889	0.5746787709574546
0.1568561507947396	0.9714448241104183	3.92145219156819	0.5752588347081216
0.15692220477030042	0.9715111894980489	4.00442922499872	0.5755494765696987
0.15705579316704854	0.9713803745070871	4.005264205317343	0.5757067222749034
0.15417166105584282	0.9719044028935707	3.9781012150549118	0.5759915844086678
0.15380779021112612	0.9721972628234707	4.034404877693422	0.5760852790647938
0.15332613956162383	0.9720185249211402	4.033789788523028	0.5720147327069314
