train_loss	train_mrr	valid_loss	valid_mrr
7.3443231629853205	0.014983776720508121	7.069499333699544	0.02300893732657035
6.610548666208097	0.047270925964533105	6.643193046251933	0.04345651747037967
6.022189272512303	0.08682022940846953	6.339669903119405	0.06272686645388603
5.600165917141603	0.12484970710950323	6.137744943300883	0.08085235363493364
5.254163331324511	0.16202703708469277	6.01164464155833	0.09796175422767799
4.964630794997262	0.19578286850511437	5.8961048523585005	0.11042619682848454
4.706255764064222	0.22842000004383597	5.724473794301351	0.12727626661459604
4.482243046902194	0.25792920220606397	5.61786162853241	0.13925251240531603
4.275449559240058	0.28622102663658633	5.599737882614136	0.14891851879656315
4.094904565575099	0.31184534861309693	5.573209683100383	0.15743375569581985
3.9322065233003975	0.33514737979610365	5.469568133354187	0.16396992715696493
3.7749813570834623	0.3575798544553247	5.497060775756836	0.17186294744412103
3.6340685846781966	0.3784317172104769	5.44520370165507	0.17816641305883726
3.499141533776085	0.39909691016862886	5.554415265719096	0.1843363344669342
3.37014633122057	0.4185393716734235	5.4020808935165405	0.18955625717838606
3.2577656731747164	0.4355828893361705	5.4611302216847735	0.19107558081547418
3.148032610959346	0.4525757312479586	5.369533141454061	0.200038972000281
3.0402852190603125	0.4692915186728581	5.418051441510518	0.20191658039887747
2.9398316811807086	0.48542211403941166	5.455411593119304	0.20418007299304008
2.844583028023786	0.5003664239798442	5.5047783851623535	0.2082662247121334
2.7529260882056588	0.5147947525919074	5.463938355445862	0.21223652983705202
2.6625269297325964	0.529309602067022	5.466956814130147	0.2129363976418972
2.57909623703154	0.5426586429671486	5.614033222198486	0.2153637520968914
2.497692263362431	0.5559379933494153	5.46851913134257	0.2176934244732062
2.4216782450675964	0.5684434384992807	5.6842174132664995	0.22090925897161165
2.3470918583397817	0.5805275735288563	5.622693260510762	0.22183583676815033
2.2715455482501796	0.5929581074431391	5.7863723039627075	0.2189847802122434
2.2052093342979355	0.603567905945353	5.739666024843852	0.22503536815444627
2.1359283103801237	0.6150975758486456	5.64776611328125	0.2268739715218544
2.0677356631448953	0.6266376674175262	5.941902836163838	0.22740793724854788
2.005810047730361	0.6367268597725595	5.9907335837682085	0.22503267849485079
1.9451806793118467	0.6470833588944803	6.1972278753916425	0.22489053259293237
1.8916025114531565	0.6561075251291294	6.173732837041219	0.22940423339605331
1.8301913626123183	0.6667514989281645	6.281650582949321	0.2264265219370524
1.773008144728028	0.6766844244286565	6.520413160324097	0.22428328543901443
1.7204986958220454	0.6857063180149192	6.271396438280742	0.22672636434435844
1.6669532692078317	0.6946054142300445	6.468088388442993	0.22525623440742493
1.6199993001352442	0.7028901045865351	6.562409162521362	0.22662349169452986
1.5686458965929428	0.712096642739702	6.554879943529765	0.22380070388317108
1.5195830629603697	0.7201171325575008	6.938296675682068	0.22828079760074615
1.4762764036065281	0.7276361322048868	6.7883405685424805	0.2252743790547053
1.4329716530766818	0.735117777739421	7.025324463844299	0.22681773453950882
1.3902569787927193	0.742971778801172	7.196034749348958	0.22394722203413645
lost_patience
